cleaned_text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
"Mau belajar membuat prakarya dan berwisata di desa kasongan ? Bisaaaa banget ,sepanjang jalan kenangan ,ehh sepanjangan jalan kasongan maksudnya buanyakkkk banget kerajinan gerabah dari tanah liat ,terutama buat kalian pecinta tanaman pasti ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Kesini waktu beli kipas angin doraemon,0,0,0,0,0,0,0,0,0,0,0,0,1
"Destinasi wisata baru di kaliurang, hawa sejuk, spot foto banyak, tapi waktu kesana baru ada proses pembangunan wahana baru, tiket 30k",0,0,0,0,0,1,1,0,1,0,0,0,0
"Puas dengan produk kerajinan tembaganya, desain nya bervariasi dan detail pengerjaannya bagus. Kualitas tembaganya juga baik, kokoh, dan tahan lama. Pelayanan pelanggan sangat ramah, harga yang ditawarkan juga sebanding dengan kualitas yang didapat",1,0,0,0,0,1,1,0,0,0,0,0,0
Mau cari apa aja ada..,1,0,0,0,0,0,0,0,0,0,0,0,0
Bisa belajar membuat gerabah di sini. Coba tanya pada penjual gerabah yang ada,1,0,0,0,0,0,0,0,0,0,0,0,0
Luar biasa yg punya sudah umur 80th...orangnya ramah banget...sehat selalu simbah,1,0,0,0,0,0,1,0,0,0,0,0,0
Baguss... tapi lurik yang saya cari blm ada ...,0,0,0,0,1,0,0,0,0,0,0,0,0
Pusat perlengkapan adat di Yogyakarta,1,0,0,0,0,0,0,0,0,0,0,0,0
Pusatnya kerajinan gerabah dan anyaman,1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat yang tepat untuk mencari pakaian dan perlengkapan adat yogyakarta.,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat souvenir dan kerajinan gerabah plus wisata gowes,1,0,0,0,0,0,1,0,0,0,0,0,0
Kamu harus tau keistimewaan tempat ini,0,0,0,0,0,0,1,0,0,0,0,0,0
"Koleksi batik, perak , kerajinan , souvernir lengkap. Perlengkapan busana tradisional Jawa tersedia dengan harga standar terjangkau. Kunjungi bersama keluarga dan relasi kerja dengan suana Jawa",1,0,0,1,0,0,1,0,0,0,0,0,0
"Pas liburan mampir ke sini buat beli oleh-oleh, kerajinannya unik dan menarik banget, berbagai macam kerajinan ada. Harga juga terjangkau",1,0,0,1,0,0,0,0,0,0,0,0,0
It's a good local product should be agressively promoted by local government,0,0,0,0,0,0,0,0,0,0,0,0,0
Tirtonirmolo - Kasihan Bantul YK.,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tempat yg kental dengan nuansa Jawa, terdapat berbagai perlengkapan busana adat Jawa dan souvernir bernuansa khas Jawa, serta baju batik, ada banyak pilihan lulur sachet dengan berbagai macam aroma, lokasi sangat mudah dijangkau dengan mengikuti google map, untuk harga lebih mahal dibanding toko lain.",1,0,0,0,1,0,1,0,0,0,0,0,0
Tempat penjualan berbagai aksesoris dan juga sovenir khas jogja. Tempatnya kental akan budaya jogja.,1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat souvenir dan kerajinan gerabah plus wisata gowes,1,0,0,0,0,0,1,0,0,0,0,0,0
Suatu keberuntungan beli accessories rumah ke toko yang bagus-bagus. Kualitas tembaga dan Kuningannya juga bagus. Harga sesuai dengan kerajinannya.,1,0,0,1,0,0,0,0,0,0,0,0,0
Apapun bisa BERNILAI disini,1,0,0,0,0,0,0,0,0,0,0,0,0
Pelayanan tidak memuaskan Pembelian barang penyu dalam jumlah yang cukup banyak dan ada barang penyu return satu tidak bisa ditukar dengan alasan sudah di cek oleh team QC ...,0,0,0,0,0,0,0,1,0,0,0,0,0
A great place if you want to see natural home decoration. There are a lot of stores to see there.,1,0,0,0,0,0,1,0,0,0,0,0,0
"Puas beli kerajinan disini. Barangnya bagus, harga terjangkau. Pelayanan ramah sekali. Mantap",1,0,0,0,0,0,1,0,0,0,0,0,0
Best place for Gold jewellery in Jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kalau mau belanja pernak pernik, saran saya kesini jangan sore atau menjelang maghrib. Karena kebanyakan para pengrajin mau tutup toko.",1,0,0,0,0,0,0,0,1,0,0,0,0
"kerajinan nya sangat bagus, kekuatan juga tidak perlu diragukan lagi, pelayanan top markotop",1,0,0,0,0,0,1,0,0,0,0,0,0
Disini pusatnya gerabah. Kita bisa membeli bahkan belajar cara membuat gerabah secara langsung.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bahan lurik nya bagus"" dan murah...aku suka...kapan"" pingin lurik ..aku mau ke sini lagi",1,0,0,1,0,0,0,0,0,0,0,0,0
Bagus dan menarik,1,0,0,0,0,0,0,0,0,0,0,0,0
Kl cari barang2 antik khas jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
Lokasi yang sangat rekomended untuk mencari kerajinan gerabah maupun kerajinan tangan lain seperti anyaman enceng gondok dan bahan alami lainnya. Harga relatif terjangkau dan merupakan penyuplai kerajinan ke berbagai daerah wisata termasuk Bali,1,0,0,1,0,0,0,0,0,0,0,0,0
"Bagus,lengkap dan pelayananya baik,ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Need Parking Area and green,0,0,0,0,0,0,0,1,0,0,0,0,0
"Aku berkunjung ke toko Tjokro Suharto Yogyakarta. Aku tertarik dengan warongko keris kayu timoho pelet. Aku bingung, cinta dan perlu barang itu, ternyata uangku pas pasan, akhirnya warongko itu bisa tak DP dulu. baru ...",1,0,0,0,0,1,0,0,0,0,0,0,0
Batik dan Busana adat jawa,0,0,1,0,0,0,0,0,0,0,0,0,0
Rame suasananya enak...,0,0,0,0,0,0,1,0,0,0,0,0,0
Kerajinan nya bagus bagus banget,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ke sini karena nyari surjan buat Kemis Paingan anak2. Koleksi banyak, warnanya macem2. Lengkap, jadi sekalian beli jarik, selop, dan blangkonnya. Gak ketinggalan, tempat naruh blangkon biar gak rusak bentuknya.",1,0,0,0,0,0,0,0,0,0,0,0,0
oleh2 khas jogja lgsg dri pengrajin kayu,1,0,0,0,0,0,0,0,0,0,0,0,0
"Beli alat tatah buat tugas kulit di sini dan ternyata bagus banget!! Tatahnya tajam, enak dipake, kualitasnya juga mantap dan yg penting harganyaa pelajar able. Bapaknya juga baik banget dan responsnya cepet kalau ditanya tanyaaseneng ...",1,0,0,1,0,0,1,0,0,0,0,0,0
Mereka punya banyak barang bagus tentang Jogja dengan kualitas bagus dan harga terjangkau. Keren.,1,0,0,1,0,0,0,0,0,0,0,0,0
Berbagai macam gerabah,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat yg menarik karena kita dapat ikut terlibat dalam cara pembuatan gerabah dari tanah liat.,1,0,0,0,0,0,1,0,0,0,0,0,0
Toko kerajinan yang pilihan nya lumayan banyak. Hampir semua toko sekitar kasongan modelnya sama. Cuma yg ini toko nya terang dan luas jadi lebih enak lihat barang2nya dan suka ada promo2 juga live instagram,1,0,0,0,0,0,1,0,0,0,0,0,0
"Desa wisata yang ramah akan turis, cuman kurang tertata saja.. Banyak pilihan grabahnya",1,0,0,0,0,0,1,1,0,0,0,0,0
"Toko kerajinan untuk peralatan rumah tangga dengan bahan alam. Ada cermin, rak, nakas, karpet, tempat lampu, tissu, kap lampu, keset, pot dll. Bagus sekali ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Anak anak pengen belajar membuat gerabah,1,0,0,0,0,0,0,0,0,0,0,0,0
Ke sini cm bwt foto2 kluarga.. Bg yg mau foto2 mohon reservasi dulu.d sini tdk hny menyediakan baju2nya tp jg rias nya bs sanggul tradisional dan modern. Staffny ramah2,1,0,0,0,0,0,1,0,1,0,0,0,0
Kerajinan tembaga kuningan berkualitas. Terimakasih atas pelayanannya,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tempat utk berburu aneka kerajinan dr gerabah dengan berbagai macam jenis, bentuk dan variasi. Harga jg standar bahkan klo pinter menawar bisa dpt hrg murah.",1,0,0,1,0,0,0,0,0,0,0,0,0
Kampung tionghoa di malioboro ...,0,0,0,0,0,0,0,0,0,0,0,0,1
Mantuls 100% enak !!!,1,0,0,0,0,0,0,0,0,0,0,0,0
"Untuk kalian yang mau ke jogja wajib mampir ke desa wisata kasongan,..",0,0,0,0,0,0,0,0,0,1,0,0,0
Tempatnya kerajinan tembaga dan kuningan,1,0,0,0,0,0,0,0,0,0,0,0,0
Wisata minat khusus,0,0,0,0,0,0,1,0,0,0,0,0,0
Banyak store gerabah dan furniture estetik,1,0,0,0,0,0,1,0,0,0,0,0,0
"Berbagai macam kerajinan, warnanya juga cocok. Sering beli hiasan rumah di sini selalu puas dengan kerajinannya",1,0,0,0,0,0,0,0,0,0,0,0,0
Pelayananya ramah dan memuaskan,0,0,0,0,0,0,0,0,0,0,0,0,0
kerajinannya sangatt baguss,0,0,0,0,0,0,0,0,0,0,0,0,0
"Love this place so much! Banyak barang-barang kerajinan rotan dengan harga yang relatif murah. Mulai dari hiasan dinding, keranjang, lampu gantung, tas, sarung bantal, tatakan piring, karpet, dll.",1,0,0,1,0,0,1,0,0,0,0,0,0
"Banyak tempat tempat yang menjual beberapa kerajinan, dan itu semua sangat bagus ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"One of major tourist attractions in kasongan street as it is home of art and craft. Literally the street is full of artisan's furnitures, woodcraft, ceramics, paintings or even junk.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Desa legendaris di Kab Bantul, DIY Berkumpulnya para seniman grabah, kayu dan handicraft serta home dekorasi Banyak yang sudah online Bahkan eksport ke mancanegara",1,0,0,0,0,0,1,0,0,0,0,0,1
Tempat yang cocok untuk mencari kesenian gerabah khususnya pot dan vas,1,0,0,0,0,0,0,0,0,0,0,0,0
Pusat kerajinan dan batik dekat dengan gudeg wijilan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Koleksinya lumayan banyak dan bagus2..apalagi lampu hiasnya ,mulai dari ukuran kecil sampai yg ukuran besar. Harusnya bisa bintang 5 kalau saja masnya(gak tau staffnya atau ownernya atau siapapun anda) bisa agak ramah ke pengunjung. Mudah2an tidak terjadi pada customer lain.",1,0,0,0,0,0,0,1,0,0,1,0,0
kawasan keren imaji by tanah lempung,0,0,0,0,0,0,1,0,0,0,0,0,0
Koleksi lengkap. Mau yg mahal mau yg murah ada. Pramuniaganya sabar.,1,0,0,0,0,1,1,0,0,0,0,0,0
Kerajinan tangan yang dibuat sangat memuaskan dan berkualitas,1,0,0,0,0,0,0,0,0,0,0,0,0
Asyik banget kalau cari pernak pernik ngayogjakarto,0,0,0,0,0,0,0,0,0,1,0,0,0
"Petugas ramah,, sangat lengkap produk yg dijual",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat yang bagus dan bergaya vintage.,0,0,0,0,0,0,1,0,0,0,0,0,0
Produk bekualitas harga bersahabat penjual ramah,1,0,0,1,0,0,1,0,0,0,0,0,0
"Recomended buat yg mau cari perlengkapan busana jawa. 8 tahun saya jd pelanggan, dan alhamdulillah tidak pernah kecewa",1,0,0,0,0,0,0,0,0,0,0,0,0
"kain batikny bagus,karyawanya sabar bgt sy milih2 ngawul2 maaf ya mba",1,0,0,0,0,0,1,0,0,0,0,0,0
Partisipasi yg sangat bagus ..,0,0,0,0,0,0,1,0,0,0,0,0,0
Gerbang khas China membawa sisi lain di Yogyakarta,0,0,0,0,0,0,0,0,0,0,0,0,1
Asik tadi cari terracotta yg masih merah2... dapet beberapa dg model minimalis. Cakep.. murah...,1,0,0,1,0,0,0,0,0,0,0,0,0
Orgnya sopan semua,0,0,0,0,0,0,1,0,0,0,0,0,0
"Saat berkunjung ke Yogyakarta sempatkan mengunjungi tempat satu ini. Kampoeng Ketandan Yogyakarta yang terletak di wilayah wisata Malioboro dan Keraton Yogyakarta, merupakan perkampungan yang mencirikan kampung pecinan. Kampoeng Ketandan ...",0,0,0,0,0,0,0,0,0,1,0,0,0
"pelayanan nya ramah-ramah banget, barang lengkap dari pakaian sampai cinderamata dan jntuk harga relatif lebih murah dibanding toko sekelasnya",1,0,0,1,0,0,1,0,0,0,0,0,0
"Kualitasnya oke bgt,",1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat souvenir jogja komplit harga terjangkau,1,0,0,1,0,0,0,0,0,0,0,0,0
Barang yg dijual hampir sejenis di satu kawasan,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jogja pernik, I love u",1,0,0,0,0,0,0,0,0,0,0,0,0
Sebuah desa di Kota Yogyakarta yang memproduksi gerabah dengan harga sangat variatif dan modelnya dari yang classic sampai ke model yang modern.,1,0,0,0,0,1,1,0,0,0,0,0,0
"Tempat kerajinannya keren dan nyamann bgtt, suasana tempatnya comfy, adem, terus furniture nya keren2 apalagi bayak karya yang dibuat itu sangat teliti dan indahh",1,0,0,0,0,0,1,0,0,0,0,0,0
Pasti salah satu toko suvenir terbaik di Jogja. Beragam barang tradisional dan keren juga tersedia.,1,0,0,0,0,0,1,0,0,0,0,0,0
Kalo mau jual keris bisa ga ya pak?,0,0,0,0,0,0,0,0,0,0,0,0,1
Barang berkualitas tinggi..mantappp,1,0,0,0,0,0,0,0,0,0,0,0,0
HM tanjung artshop yg paling bagus utk oleh2,1,0,0,0,0,0,0,0,0,0,0,0,0
Banyak chinese food yang jarang dijual di pasaran..,1,0,0,0,0,0,0,0,0,0,0,0,0
"ramah, batiknya bagus",1,0,0,0,0,0,1,0,0,0,0,0,0
Pusatnya kenangan unik (gudeg manggar),0,0,0,0,0,0,1,0,0,0,0,0,0
Kerajinan tembaga kuningan disini bagus2 dan berkualitas Kaligrafi tembaga kuningan ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Beli kemeja batik tulis premium Harga relatif lebih murah tapi kualitas sama dengan yang lebih mahal, pelayanan ramah, tempat nyaman",1,0,0,1,1,0,1,0,0,0,0,0,0
Mau bentuknya kaya gimanapun tetep dilayani,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pusat gerabah di jogja, aneka model dan kegunaan dg seni tinggi dari bahan tanah liat pilihan.. Bikin khilaf kalo sdh masuk di daerah gerabah kasongan ini.. Menyala gerabah kasongan ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Merupakan desa wisata yg khusus menjual gerabah atau kerajinan tangan dari tanah liat. Banyak yg diproduksi rumahan sehingga harganya sangat murah dan kualitasnya baik. Tidak jarang tengkulak dari daerah manapun ambil/pesan souvenir kesini. Dari harga 2500 rupiah, bisa dijual 10rb/biji di kota lain.",1,0,0,1,0,0,1,0,0,0,0,0,0
Bersahabat dengan alam,0,0,0,0,0,0,1,0,0,0,0,0,0
Klu kangen perak2 ada d sini mau kain baju suvenir komplit monggo2 mampair,1,0,0,0,0,0,0,0,0,1,0,0,0
Mantabs... Siap order lagi gan.... ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Salah satu toko kerajinan tangan, souvenir, dan pernak pernik hiasan berbahan dasar natural. Tokonya cukup besar dan menyediakan berbagai barang yang sangat banyak, menarik, dan kualitasnya cukup bagus. Berada tepat di pinggir jalan raya ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat bersih dan ikan yg dijual sehat sehat,1,0,0,0,0,0,1,0,0,0,0,0,0
Mantap barang nya,1,0,0,0,0,0,0,0,0,0,0,0,0
Saya sangat puas produk kerajinan tembaga kuningnya sangat rapi dan tidak pernah di kecewakan serta pelayanan nya cepat,1,0,0,0,0,0,1,0,0,0,0,0,0
"Banyak gerabah bernilai seni tinggi,recommended",0,0,0,0,0,0,0,0,0,0,0,0,0
A very suitable place for looking for interior design,0,0,0,0,0,0,0,0,0,0,0,0,0
Barang komplit & harganya sesuai dengan barang.,1,0,0,1,0,0,0,0,0,0,0,0,0
Belanja d sini semua lengkap parkir luas,1,0,0,0,0,0,1,0,0,0,0,0,0
"lengkap, pelayanan bagus",1,0,0,0,0,0,1,0,0,0,0,0,0
One a perfect place in Jogja to explore your creativity!,1,0,0,0,0,0,1,0,0,0,0,0,0
"Harga terjangkau, kualitasnya bintang 5.. Kalau ingin beli kain batik lurik meteran atau baju khas yogya, juga souvenir.. Disini tempatnya",1,0,0,1,0,0,0,0,0,1,0,0,0
Karena ini punyanya Mbak Yessi.. Hehehe..,0,0,0,0,0,0,0,0,0,0,0,0,1
Harga murah meriah..langsung pengrajin gerabah,1,0,0,1,0,0,0,0,0,0,0,0,0
Berbagai macam kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
Salah satu toko seni Jawa yang bagus.. Tersedia berbagai macam pakaian tradisional Jawa dan aksesorisnya dengan kualitas bagus.. Lokasinya dekat dengan Alun Alun Selatan Yogyakarta..,1,0,0,0,0,0,1,0,0,0,0,0,0
Rasanya seperti berada dalam film laga Shaolin temple...,0,0,0,0,0,0,1,0,0,0,0,0,0
"Unik kerajinannya,, saya lebih suka yang dari Kuningan. Untuk harga sesuai dengan kualitas nya",1,0,0,1,0,0,0,0,0,0,0,0,0
"Lengkap, pelayanan bagus , harga terjangkau",1,0,0,1,0,0,1,0,0,0,0,0,0
Lengkap tapi gak boleh nawar,1,0,0,0,0,0,0,1,0,0,0,0,0
Tempat main masa kecil karena dekat sekali dengan rumah ortu Masih sama seperti dulu ...,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kampung Ketandan Oleh Pemda Yogyakarta ditetapkan sebagai kawasan Pecinan, dan kampung ini akan dikembangkan lebih lanjut. ...",0,0,0,0,0,0,1,0,0,0,0,0,0
Kampung Pecinan di Kota Yogyakarta. strategis. di Jalan Malioboro,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bagus,lengkap dan pelayananya baik,ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Kesini jauh2 dan udah sore dan macet. Baru liat2 bentar... Ee jam 17.00 dah pada tutup. Sayangnya gak buka sampe malam... Sayang banget!,0,0,0,0,0,0,0,1,0,0,0,0,0
"Lanjutkan terus gan, semoga laris mendunia",1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat penjualan aneka aksesoris cendera mata khas Yogyakarta.,1,0,0,0,0,0,0,0,0,0,0,0,0
Pengalaman tak terlupakan sepanjang jala kasongan. Mata dimanjakan dengan aneka kerajinan gerabah dll. Harga bersahabat . Nilai seni tinggi,1,0,0,1,0,0,1,0,0,0,0,0,0
Menyediakan kerajinan tangan,0,0,1,0,0,0,0,0,0,0,0,0,0
Tempat yg lengkap n recomended utk beli oleh2 kerajinan tangan khas jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
Karena ini punyanya Mbak Yessi.. Hehehe..,0,0,0,0,0,0,0,0,0,0,0,0,1
Tempat yang tepat untuk mencari pakaian dan perlengkapan adat yogyakarta.,1,0,0,0,0,0,1,0,0,0,0,0,0
Lengkap dan pelayanannya prima ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Suasana desa pengrajin gerabah dan sejenisnya, bisa lihat cara buatnya, bisa edukasi anak..",1,0,0,0,0,0,1,0,0,0,0,0,0
Argo wisata dan bisa membuka lapangan pekerjan,0,0,0,0,0,0,1,0,0,0,0,0,0
"Alhamdullilah barang sampai,kualitas ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Sangat baik aangat menarik suka dengan tempat nya nyaman,1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat memanjakan mata bagi yg hoby belanja pernak pernik rumah,1,0,0,0,0,0,1,0,0,0,0,0,0
Ada banyak bareng2 vintage yg bisa ditemukan disini..,1,0,0,0,0,0,0,0,0,0,0,0,0
Tersedia kebutuhan pakian tradisonal Jawa,0,0,1,0,0,0,0,0,0,0,0,0,0
Tempat asyik untuk melihat pembuatan gerabah.,1,0,0,0,0,0,1,0,0,0,0,0,0
Terlalu mahal. Memang bagus cuma bukan budget saya,1,0,0,0,1,1,0,0,0,0,0,0,0
Tempat paling gila,0,0,0,0,0,0,0,1,0,0,0,0,0
One a perfect place in Jogja to explore your creativity!,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tempat membuat aneka kerajinan gerabah, bagus2 sekali hasilnya",1,0,0,0,0,0,0,0,1,0,0,0,0
"Pusat Kerajinan Gerabah di Yogyakarta, semua jenis gerabah ada disini, pengerajin dari kota lain ternyata banyak yang ngambil produk dari kasongan, saran saya kl beli di daerah agak dalam sesudah plang wisata kasongan ada toko setelah ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Untuk nyantai...dan cari hiburan disepanjang jalan malioboro,1,0,0,0,0,0,0,0,0,0,0,0,0
Kampung Ketandan merupakan kawasan pecinan yang ada disekitaran Malioboro. Di kawasan Kampung Ketandan banyak terdapat rumah bertingkat dengan arsitektur Tionghoa.,0,0,0,0,0,0,1,0,0,0,0,0,0
Lengkap nih untuk yang mau cari serba-serbi kain / baju tradisional,1,0,0,0,0,0,0,0,0,0,0,0,0
Sangat lumayan komplit mantap,1,0,0,0,0,0,0,0,0,0,0,0,0
Keragaman budaya Indonesia yang luar biasa,0,0,0,0,0,0,0,0,0,0,0,0,1
Keren banget aset seni masih ada disini !!,1,0,0,0,0,0,0,0,0,0,0,0,0
Sangat bagus serasa d cina beneran,0,0,0,0,0,0,0,0,0,0,0,0,1
Tersedia berbagai kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
Koleksi handycraft cukup lengkap dan unik,1,0,0,0,0,0,0,0,0,0,0,0,0
"Matur Suwun, beli baju peranakan, langsung diberi 1 set lengkap + blankonnya. One stop service...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Jika mencari koleksi kain batik yang pakem, Atau kain batik tulis motif motif klasik, disinilah tempatnya! Koleksi kain batik tulisnya buanyaak dan kualitas terjamin.. cocok untuk calon pengantin yg mencari perlengkapan pernikahan adat jawa...",1,0,0,0,0,0,0,0,0,1,0,0,0
Harga lumayan tinggi,0,0,0,0,1,0,0,0,0,0,0,0,0
Sering di jadikan tempat bukber,0,0,0,0,0,0,1,0,0,0,0,0,0
Seharusnya harga2 kerajinan yang dijual di sini bisa lebih murah dari Petra,0,0,0,0,1,0,0,0,0,0,0,0,0
Pusatnya kenangan unik (gudeg manggar),0,0,0,0,0,0,1,0,0,0,0,0,0
good outlet with batik and handycraf in yogyakarta,1,0,0,0,0,0,0,0,0,0,0,0,0
semakin ramai dan bervariasi,1,0,0,0,0,0,1,0,0,0,0,0,0
Banyak pilihan tapi u menengah ke atas,1,0,0,0,0,1,0,0,0,0,0,0,0
Lengkap...juga bagus2 .,1,0,0,0,0,0,0,0,0,0,0,0,0
Bagus-bagus kerajinan tembaga dan kuningannya. Kualitasnya juga bagus dan cantik2 semua dengan bentuk yang beraneka ragam.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat yang bagus untuk mencari kebaya, selop, dan kerajinan. Dekat alun-alun selatan dan kampung gudeg.",1,0,0,0,0,0,1,0,0,0,0,0,0
Aneka macam souvernir handmade lengkap dan bisa diantar sampai tujuan,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tempatnya, kerajinan dan kita bisa lihat langsung prosesnya",1,0,0,0,0,0,1,0,0,0,0,0,0
Selain tempat wisata juga tersedia pusat kerajinan enceng gondok,1,0,0,0,0,0,0,0,0,0,0,0,0
"Saya penggiar budaya, maaf sebelumnya perkenalkan, kalau saya mau pendataan dan sosialisasi tentang seni budaya khususnya seni kerajinan tembaga gimana? Bisa nopo mboten?? Nuwun ...",0,0,0,0,0,0,0,0,0,0,0,0,1
Pengrajin tembaga kuningan. Berbagai macam jenisnya bisa kalian temukan disini,0,0,1,0,0,0,0,0,0,1,0,0,0
"Ini bukan hanya toko batik dan kerajinan saja. disini Anda bisa mendapatkan segala perlengkapan baju tradisonal Yogyakarta dari ujung kaki hingga kepala. selop, jarit, kebaya/sorjan, keris, blangkon dan bahkan jilbab atauoun selendang juga ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Klu mo cari souvernir, ayo belajar bikin gerabah ... Ato sekedar jln2 tempat ini bgus lngkat",1,0,0,0,0,0,1,0,0,0,0,0,0
"Dari dulu warga Jogja sudah mengenal Kasongan adalah pusat kerajinan gerabah, sekarang perkembangan jaman dan kreatifitas Kasongan bukan hanya gerabah yg ada disitu... Silahkan kunjungi tempat wisata kerajinan ini, banyak inspirasi untuk mempercantik hunian atau tempat usaha anda.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Mau cari kerajinan unik, guci tanah liat, produk2 patung, rotan utk interior rumah, sikaatt aja,datang ke kasongan, bantul.",1,0,0,0,0,0,1,0,0,0,0,0,0
Banyak chinese food yang jarang dijual di pasaran..,0,0,0,0,0,0,0,0,0,0,0,0,1
On Malioboro street we can visit this place,0,0,0,0,0,0,1,0,0,0,0,0,0
"Assalamualaikum Warohmatulahi wabarokatuh,semoga semua dalam keadaan sehat wal,afiat,..Alhamdulillah, Saya adalah Seorang Penggiat seni,utamanya Adalah Seni Reog Ponorogo, yang Berdomisili di kota Pekanbaru Propinsi Riau,mengembangkan ...",0,0,0,0,0,0,0,0,0,0,0,0,1
"Salah satu toko kerajinan tangan, souvenir, dan pernak pernik hiasan berbahan dasar natural. Tokonya cukup besar dan menyediakan berbagai barang yang sangat banyak, menarik, dan kualitasnya cukup bagus. Berada tepat di pinggir jalan raya ...",1,0,0,0,0,0,1,0,0,0,0,0,0
showroom tembaga & kuningan yang menurut saya paling lengkap dan juga dengan pelayanan yang ramah. terdapat banyak sekali barang ready yang ada disini yang tentunya sangat baguss. sangat rekomended ...,1,0,0,0,0,0,1,0,0,1,0,0,0
"A simple souvenir shop, but the exclusivity is the handmade (on that spot) wayang kulit. Good quality.",1,0,0,0,0,0,1,0,0,0,0,0,0
Pusat Penjualan gerabah budaya jogja. Asik juga untuk berburu foto oke,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat yang bagus ...,0,0,0,0,0,0,1,0,0,0,0,0,0
Banyakjajanan enak dan belanjaa murah,1,0,0,0,0,0,0,0,0,0,0,0,0
Kita bisa belajar langsung membuat gerabah,1,0,0,0,0,0,0,0,0,0,0,0,0
Banyak kerajinan gerabah. Cocok untuk yang mencari buah tangan yang bisa dipajang dirumah,1,0,0,0,0,0,0,0,0,0,0,0,0
saya sangat merekomendasikan ini karena hasil rapih dan memuaskan serta pelayanan ramah sekali ...,0,0,0,0,0,0,1,0,0,1,0,0,0
Jika ke sini itu berarti anda telah melakukan perjalanan wisata yg sempurna,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pecinan / ChinaTown - not so feel Chinese, most of them seems like ordinary building. Need more Chinese Accents",0,0,0,0,0,0,0,1,0,0,0,0,0
"Kawasan tempat belanja home deco paling komplit dan murah, langsung dari pengrajin. Di sini kerajinan utamanya adalah gerabah, namun demikian, kita bisa mendapatakan keperluan rumah lainnya yang terbuat dari kulit, batu alam, kayu, kulit ...",1,0,0,1,0,0,1,0,0,0,0,0,0
